Season_ID,Player_ID,Team_ID,G,GS,ThreeP,ThreePA,TwoP,TwoPA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,Trp_Dbl
2024,730,4,19,19,0,0,98,151,46,64,76,108,22,16,20,17,50,242,0
2025,730,4,44,41,0,4,270,443,131,163,132,315,109,32,54,71,105,671,0
2026,730,24,56,52,1,1,260,411,125,163,174,278,56,51,50,59,123,648,0
2022,731,22,18,3,4,17,79,158,25,31,4,45,99,20,5,40,22,195,0
2023,731,22,60,60,27,87,322,592,112,143,69,165,341,87,26,139,131,837,0
2024,731,22,43,18,4,18,150,308,23,33,56,82,120,42,15,50,65,335,0
2025,731,26,21,0,4,8,24,59,1,1,6,14,27,10,2,15,12,61,0
2021,732,14,61,27,65,209,88,169,36,50,48,218,73,22,19,54,105,407,0
2022,732,16,17,1,13,39,41,75,8,9,17,28,23,6,1,20,33,129,0
2024,732,7,26,1,15,42,8,26,5,6,4,35,16,5,3,12,12,66,0
2021,735,8,37,1,18,65,22,41,7,9,1,20,18,4,1,18,23,105,0
2022,735,8,31,0,28,70,11,31,20,23,2,10,7,9,0,7,17,126,0
2022,737,7,34,0,8,25,54,109,22,33,33,70,17,13,12,17,64,154,0
2021,738,26,43,42,37,108,210,382,77,134,106,212,43,21,21,59,100,608,0
2023,738,9,42,25,19,66,183,316,81,108,94,175,36,19,30,46,81,504,0
2025,739,26,10,0,1,8,8,10,4,5,2,7,11,0,1,1,3,23,0
2021,740,9,56,56,0,7,234,374,113,169,145,374,202,43,50,105,186,581,2
2022,740,4,73,73,0,2,205,318,67,171,176,389,226,61,52,100,224,477,0
2024,740,13,46,11,0,6,87,147,70,99,60,174,55,14,17,36,68,244,0
2025,740,24,74,21,0,4,125,198,83,128,116,339,134,33,47,59,154,333,0
2026,740,4,14,2,0,0,9,12,8,12,10,30,16,6,0,9,10,26,0
2025,741,5,80,31,96,266,156,289,88,108,55,223,79,29,75,74,128,688,0
2026,741,5,62,62,132,360,207,362,141,182,61,277,130,41,91,124,149,951,0
2021,742,23,65,8,43,143,59,100,8,18,30,94,63,105,71,32,127,255,0
2022,742,23,66,50,45,144,105,156,34,43,42,109,75,115,71,39,158,379,0
2024,742,25,65,19,80,231,46,86,22,29,30,106,90,113,49,40,93,354,0
2025,742,25,15,5,21,48,21,40,7,15,14,38,28,33,9,13,14,112,0
2026,742,25,12,0,12,26,7,15,10,10,7,14,10,23,7,7,17,60,0
2024,744,19,28,1,41,91,8,22,13,14,6,34,18,6,1,19,32,152,0
2025,744,20,19,0,6,19,4,12,2,2,0,8,3,2,0,3,1,28,0
2022,745,5,40,0,35,91,20,43,16,20,3,47,20,8,3,8,18,161,0
2021,746,6,13,1,4,25,10,31,4,4,6,18,58,4,1,6,21,36,0
2023,746,26,32,0,9,27,8,23,4,7,1,12,41,7,0,10,20,47,0
2022,748,26,47,24,31,101,52,80,20,28,12,100,23,29,24,31,77,217,0
2023,749,14,41,3,26,62,18,44,14,16,7,68,21,9,7,13,33,128,0
2024,749,14,67,7,42,118,61,123,36,46,15,127,60,20,17,35,57,284,0
2026,749,7,58,49,140,337,121,234,94,107,13,190,126,31,18,71,80,756,0
2021,751,16,39,0,50,148,35,39,16,24,5,36,24,11,2,8,43,236,0
2022,751,16,68,16,181,442,68,122,42,53,24,178,92,28,16,57,116,721,0
2023,751,16,80,33,197,563,127,227,78,89,49,209,171,42,12,70,166,923,0
2024,751,6,70,70,168,479,136,249,77,97,66,272,283,64,29,112,170,853,1
2025,751,6,50,37,113,293,52,80,28,34,53,164,158,26,12,54,104,471,0
2021,752,7,50,40,87,212,29,63,34,37,47,213,68,24,35,30,105,353,0
2022,752,7,59,21,83,255,58,99,46,65,70,280,68,30,58,47,137,411,0
2023,752,7,37,5,39,112,38,57,27,38,30,105,52,12,30,27,85,220,0
2024,752,7,43,7,32,92,31,54,33,47,30,113,68,17,30,28,79,191,0
2025,752,7,34,4,13,49,24,47,16,21,25,70,43,9,17,23,66,103,0
2026,752,14,34,1,6,22,22,38,14,22,27,40,22,12,10,13,48,76,0
2026,753,26,56,38,11,45,244,406,75,97,113,286,66,28,25,61,133,596,0
2024,754,14,34,0,1,9,3,12,2,3,2,2,6,2,1,10,5,11,0
2023,755,7,27,1,9,28,37,70,13,19,9,38,58,8,5,19,24,114,0
2026,759,19,49,1,21,90,63,133,13,17,38,55,47,31,6,14,72,202,0
2024,760,29,16,0,9,21,10,19,6,8,10,33,6,4,6,5,14,53,0
2025,760,29,38,10,31,98,26,37,17,20,43,121,31,14,14,31,50,162,0
2026,760,12,30,3,45,109,44,71,55,63,33,107,47,14,11,29,55,278,0
2021,761,22,31,25,15,61,90,209,49,80,39,100,129,25,17,69,81,274,0
2021,763,8,61,54,170,382,273,435,106,134,91,354,70,40,54,77,126,1162,0
2023,763,8,62,62,188,454,210,363,96,120,64,277,65,37,29,68,119,1080,0
2024,763,8,81,81,220,554,302,525,92,110,106,459,122,42,53,92,148,1356,0
2025,763,8,77,77,193,489,335,559,149,194,138,402,165,50,38,104,157,1398,0
2026,763,3,51,51,175,479,262,465,191,223,68,297,157,54,13,119,112,1240,0
2021,764,24,72,72,134,315,229,354,110,131,76,233,152,76,63,57,116,970,0
2022,764,24,82,82,115,312,343,546,131,157,74,273,185,96,36,68,150,1162,0
2024,764,3,82,82,220,592,344,702,258,317,68,304,299,81,30,164,116,1606,0
2025,764,20,82,82,164,463,428,720,96,118,71,188,306,75,43,132,127,1444,0
2026,764,20,64,64,131,340,267,458,67,81,65,193,252,92,53,67,130,994,0
2021,765,29,51,51,138,335,146,305,121,142,36,141,305,70,9,99,98,827,0
2022,765,29,72,72,169,414,175,377,129,162,47,170,385,96,21,123,142,986,0
2024,765,18,76,76,179,405,115,239,102,112,37,181,449,88,17,102,128,869,0
2025,765,18,71,64,127,310,60,158,81,90,32,150,319,79,14,75,111,582,0
2026,765,18,46,9,42,134,14,43,41,46,15,65,130,26,12,27,65,195,0
2021,766,3,13,1,11,31,23,61,21,27,3,29,54,6,1,20,10,100,0
2021,767,21,35,0,68,184,51,83,33,36,19,113,28,8,11,21,54,339,0
2022,767,21,43,0,70,163,43,85,48,57,21,108,22,18,26,14,58,344,0
2021,768,23,51,12,53,155,23,56,8,12,11,109,40,24,14,19,72,213,0
2021,769,4,66,19,116,290,197,332,98,113,81,316,147,44,52,106,143,840,0
2022,769,4,80,80,154,465,442,749,267,333,90,469,300,74,67,150,193,1613,0
2024,769,4,69,67,157,450,402,760,174,211,71,434,231,65,33,138,118,1449,0
2025,769,4,64,64,141,450,328,639,221,254,72,409,248,44,45,136,93,1300,1
2026,769,4,59,59,122,372,247,459,172,206,56,292,201,36,29,85,103,1032,0
2026,770,7,14,0,10,33,6,11,1,1,5,19,12,4,1,6,12,43,0
2022,771,20,40,2,17,68,15,40,8,12,4,38,41,14,1,5,45,89,0
2023,771,20,64,2,40,134,37,81,28,42,13,37,72,37,8,25,60,222,0
2024,771,20,68,14,109,266,96,188,43,50,31,69,114,50,7,30,108,562,0
2025,771,20,64,10,115,312,107,235,52,64,47,114,187,67,17,41,108,611,0
2026,771,20,35,14,102,243,55,119,35,43,22,69,97,30,6,28,64,451,0
2021,773,20,31,29,0,0,115,176,26,53,113,139,17,35,45,26,86,256,0
2022,773,20,72,62,0,0,261,343,88,181,295,322,38,58,133,60,195,610,0
2023,773,20,59,58,0,0,188,280,59,122,267,288,53,56,109,41,160,435,0
2024,773,20,31,21,0,0,73,127,27,66,142,121,18,37,35,25,55,173,0
2025,773,20,17,3,0,0,37,56,13,19,52,49,13,16,18,10,26,87,0
2026,773,20,46,14,0,0,102,144,34,86,200,195,43,37,51,30,105,238,0
2021,774,29,54,0,30,88,5,11,5,6,23,61,28,11,8,16,61,105,0
2022,774,29,16,0,1,8,1,1,0,1,1,6,5,0,0,1,7,5,0
2021,775,22,46,5,38,118,104,183,45,66,76,189,35,14,58,36,87,367,0
2022,775,22,71,69,107,281,189,336,57,73,148,424,85,38,118,77,182,756,0
2024,775,23,57,17,25,64,72,134,34,50,77,161,41,22,60,39,101,253,0
2026,776,20,53,6,38,92,27,51,7,10,11,57,30,14,6,21,40,175,0
2021,777,8,47,13,51,134,135,253,58,73,11,85,150,34,13,34,48,481,0
2022,777,8,75,74,124,314,250,459,73,84,27,199,333,56,14,78,92,945,0
2023,777,30,62,61,78,204,169,311,64,77,26,184,326,43,13,60,75,636,0
2025,777,24,45,0,31,86,52,109,36,42,12,55,73,20,3,21,23,233,0
2021,778,14,69,1,0,10,375,593,181,256,158,270,73,46,49,74,128,931,0
2023,778,23,57,7,0,6,125,203,70,101,67,92,33,17,25,35,75,320,0
2022,779,22,63,3,66,201,131,195,104,129,42,190,87,20,13,56,123,564,0
2023,779,22,57,18,51,163,147,233,153,182,69,190,84,37,13,68,136,600,0
2024,779,22,80,1,38,115,294,437,166,204,117,230,96,39,21,97,160,868,0
2025,779,22,30,1,27,75,113,174,79,110,40,108,42,24,12,49,55,386,0
2026,779,22,22,0,18,51,44,83,47,55,18,51,20,13,1,13,37,189,0
2021,780,21,43,32,0,0,146,268,78,126,154,229,10,31,47,43,93,370,0
2024,780,25,22,5,0,0,33,65,9,31,37,49,7,5,7,11,27,75,0
2022,781,10,52,11,40,110,40,73,28,36,17,63,23,7,10,13,43,228,0
2023,781,10,63,3,49,135,59,92,37,53,28,77,51,18,7,34,54,302,0
2024,781,10,66,9,72,200,122,220,73,93,65,131,57,42,24,44,90,533,0
2025,781,10,74,34,126,337,120,231,106,133,52,137,96,59,31,54,116,724,0
2026,781,10,59,48,147,366,90,171,84,109,50,147,95,55,32,55,118,705,0
2024,783,28,11,0,0,3,11,35,4,9,12,11,5,3,18,12,15,26,0
2025,784,1,33,28,21,81,51,90,32,42,44,95,27,28,33,15,55,197,0
2026,784,1,61,5,30,103,79,139,34,55,74,150,55,50,31,30,107,282,0
2026,785,7,34,1,0,0,49,83,29,66,67,99,8,12,37,25,61,127,0
2023,786,13,22,1,1,2,23,45,10,16,31,19,4,7,8,9,15,59,0
2024,786,13,11,0,0,0,10,19,9,14,15,9,4,5,1,2,4,29,0
2025,786,4,71,8,0,6,167,274,69,116,187,251,56,46,40,61,109,403,0
2026,786,4,56,30,1,2,183,284,100,149,208,283,99,40,55,51,138,469,0
2021,787,10,60,6,85,214,34,51,14,22,8,52,26,12,12,16,56,337,0
2022,788,23,11,0,1,6,4,11,2,2,1,5,3,1,0,3,8,13,0
2021,789,12,47,47,69,206,137,226,111,142,63,243,48,40,159,67,165,592,0
2022,789,12,42,42,61,183,139,210,79,105,65,232,44,28,118,54,119,540,0
2023,789,12,62,62,93,249,309,484,216,276,88,378,89,36,140,103,215,1113,0
2024,789,12,77,77,116,324,360,585,245,317,113,420,100,39,144,109,232,1313,0
2025,789,12,72,72,156,394,234,417,184,238,90,381,111,54,144,123,183,1120,0
2026,789,17,58,58,123,321,118,224,110,147,67,251,87,41,94,66,149,715,0
2026,790,16,32,5,21,50,24,43,15,21,29,61,32,14,5,7,49,126,0
2026,792,6,50,2,20,93,99,164,40,53,68,79,42,36,29,19,101,298,0
2021,793,19,32,10,29,83,53,126,53,75,15,133,88,26,10,38,58,246,0
2022,793,19,55,4,21,105,88,164,74,93,38,104,62,33,8,46,69,313,0
2023,793,19,77,21,66,218,181,353,138,175,48,231,189,54,14,97,113,698,0
2024,793,19,66,1,58,150,112,217,68,86,53,187,128,49,12,65,91,466,0
2025,793,7,69,31,60,218,302,494,130,160,76,252,208,70,11,112,109,914,0
2026,793,7,60,34,50,169,287,473,186,244,53,237,186,63,6,88,116,910,0
2021,794,25,48,2,28,80,50,87,36,45,32,96,23,5,13,18,51,220,0
2022,794,25,42,23,51,154,94,161,69,94,58,178,54,25,36,40,82,410,0
2023,794,25,54,4,58,158,76,145,33,46,27,114,50,20,20,36,66,359,0
2024,794,24,45,2,21,70,36,54,17,20,14,61,21,10,10,14,39,152,0
2021,796,7,21,0,4,19,11,23,7,10,1,8,8,7,2,5,8,41,0
2024,796,11,15,0,7,14,4,12,4,5,7,15,10,3,2,3,11,33,0
2024,797,11,22,0,2,5,25,45,7,13,12,11,7,4,1,4,10,63,0
2025,797,11,20,0,6,26,21,36,5,8,5,8,9,8,4,14,16,65,0
2021,798,1,33,0,6,33,31,67,44,55,27,45,8,9,10,15,22,124,0
2022,798,18,37,2,4,13,41,75,44,60,32,53,22,7,8,18,42,138,0
2023,798,18,38,0,8,22,38,59,39,57,22,34,13,10,6,21,41,139,0
2024,799,4,25,0,0,0,12,28,9,12,29,36,9,6,14,14,64,33,0
2021,801,18,70,15,61,174,243,407,115,166,82,240,72,34,76,69,179,784,0
2022,801,18,77,6,57,166,176,310,114,149,102,199,71,40,71,82,172,637,0
2023,801,18,68,11,75,217,235,360,86,127,73,260,77,42,53,92,176,781,0
2024,801,18,81,14,169,408,237,443,109,148,73,350,106,63,73,111,172,1090,0
2025,801,18,80,17,175,462,251,461,111,143,92,388,181,58,72,108,189,1138,0
2026,801,18,63,2,144,382,186,325,68,97,74,328,150,63,60,101,157,872,0
2022,802,26,15,0,0,0,17,38,11,17,14,17,6,1,8,6,18,45,0
2024,802,2,28,0,0,0,67,104,20,28,53,69,20,13,21,13,50,154,0
2025,802,2,62,6,0,3,132,200,46,61,89,147,45,18,42,40,106,310,0
2026,802,2,59,58,0,6,249,380,95,139,179,314,86,51,78,65,163,593,0
2022,803,10,71,0,54,149,106,193,59,81,62,232,159,41,26,87,128,433,0
2021,804,20,64,41,0,3,137,220,50,70,142,266,46,70,141,65,176,324,0
2022,804,20,25,11,0,3,32,57,21,30,48,93,23,30,31,20,67,85,0
2021,805,3,32,1,1,5,89,140,31,64,43,123,28,23,40,18,68,212,0
2022,805,3,47,19,0,0,178,264,54,93,91,173,43,24,51,38,110,410,0
2023,805,3,76,76,0,2,414,585,133,246,184,518,144,65,189,96,212,961,0
2024,805,3,71,71,1,5,365,577,108,196,193,513,147,46,146,93,175,841,0
2025,805,3,70,62,5,21,315,547,79,154,157,358,157,62,100,87,150,724,0
2026,805,3,57,56,3,16,285,483,124,205,143,264,225,43,68,80,135,703,2
2021,806,4,18,0,0,1,4,8,7,11,4,7,2,0,0,3,7,15,0
2022,806,4,50,5,0,0,60,90,30,43,34,52,13,9,21,24,51,150,0
2023,806,4,65,9,1,1,196,312,137,183,147,269,38,11,71,59,154,532,0
2024,806,4,67,51,0,1,260,375,132,179,172,367,54,26,74,73,176,652,0
2024,807,4,51,0,63,146,50,143,13,15,18,54,59,10,7,39,55,302,0
2025,807,4,60,27,104,306,118,262,43,46,13,115,145,17,6,82,79,591,0
2026,807,14,25,1,27,69,29,64,7,11,2,18,28,9,2,19,24,146,0
2021,808,19,46,13,76,219,116,239,48,66,13,131,102,47,22,69,88,508,0
2024,808,18,82,20,131,335,105,203,52,65,35,132,204,64,42,76,143,655,0
2025,808,18,82,10,141,370,129,246,92,118,54,211,223,50,34,99,139,773,0
2026,808,1,61,54,186,494,224,444,207,232,37,176,230,73,33,130,132,1213,0
2021,809,10,30,1,22,60,17,54,23,28,6,40,70,16,1,31,29,123,0
2021,810,13,67,38,110,272,81,140,48,58,50,266,148,69,37,53,102,540,0
2022,810,13,59,54,108,270,71,117,25,38,29,225,100,58,42,40,80,491,0
2023,810,13,78,19,124,317,36,64,34,48,62,237,121,54,44,50,149,478,0
2025,810,13,78,8,88,203,16,35,17,21,47,171,84,52,36,34,111,313,0
2026,810,13,60,5,76,192,4,9,9,11,20,134,54,41,20,35,83,245,0
2026,812,24,27,0,2,16,13,30,2,4,12,21,7,8,2,8,16,34,0
2021,814,8,72,72,92,237,640,1056,342,394,205,575,599,95,48,222,192,1898,16
2022,814,8,74,74,97,288,667,1023,379,468,206,813,584,109,63,281,191,2004,19
2023,814,8,69,69,57,149,589,873,341,415,167,650,678,87,47,247,174,1690,29
2024,814,8,79,79,83,231,739,1180,358,438,223,753,708,108,68,237,194,2085,25
2025,814,8,70,70,138,331,648,1033,361,451,200,692,716,127,45,230,160,2071,34
2026,814,8,48,48,90,230,398,620,318,382,147,453,494,65,37,181,131,1384,23
2023,815,16,15,8,8,35,20,34,18,19,9,22,10,7,2,10,19,82,0
2024,815,16,46,38,65,163,62,118,33,47,25,167,90,25,14,42,82,352,0
2025,815,16,46,10,78,210,94,167,72,87,26,154,131,38,13,60,82,494,0
2026,815,16,45,1,44,162,69,143,69,101,25,127,100,26,17,65,63,339,0
2022,817,5,73,73,104,331,442,823,92,121,142,662,236,70,71,136,181,1288,0
2023,817,5,82,82,121,347,476,801,132,158,159,744,265,60,57,139,179,1447,1
2024,817,5,76,74,92,313,494,898,106,129,210,591,254,50,60,120,190,1370,0
2025,817,5,73,72,129,321,421,717,120,149,178,557,256,61,52,119,163,1349,1
2026,818,26,60,14,52,166,117,251,48,66,53,152,115,53,19,81,120,438,0
2024,820,3,23,4,12,33,38,60,21,30,26,55,18,8,16,15,25,133,0
2025,820,3,46,20,87,261,46,111,67,80,43,138,40,24,21,46,105,420,0
2026,820,3,57,51,120,358,106,207,164,204,50,188,98,43,40,90,151,736,0
2026,821,22,43,2,25,70,45,96,28,42,61,96,47,22,17,34,53,193,0
2023,822,2,23,1,1,4,10,20,2,2,18,30,7,2,8,11,35,25,0
2026,823,3,41,18,38,118,88,202,48,61,12,54,151,28,14,85,86,338,0
2023,824,13,60,8,114,287,226,423,225,277,24,151,109,50,18,101,125,1019,0
2024,824,13,76,3,167,384,206,384,143,172,16,179,82,43,22,66,137,1056,0
2025,824,13,60,60,179,428,278,517,213,265,21,169,125,73,9,108,114,1306,0
2026,824,16,49,49,139,356,228,420,230,278,18,160,126,59,11,100,105,1103,0
2021,826,20,62,0,26,85,78,124,19,26,26,112,29,17,15,23,55,253,0
2022,826,20,72,10,52,169,199,304,94,124,69,199,77,25,33,56,102,648,0
2023,826,20,67,5,85,247,102,172,38,47,29,158,66,23,12,38,68,497,0
2024,826,12,82,28,102,253,230,326,77,100,85,235,128,47,43,69,143,843,0
2025,826,12,79,4,110,301,207,298,89,114,56,262,128,46,28,68,108,833,0
2023,827,29,59,22,81,228,84,158,56,69,43,78,67,16,15,41,99,467,0
2025,827,28,64,45,101,253,165,281,34,48,61,181,98,58,30,54,125,667,0
2021,828,28,43,43,104,261,145,258,80,102,54,183,94,66,32,75,114,682,0
2022,828,28,48,48,115,317,194,380,89,118,74,190,125,71,25,80,131,822,0
2023,828,28,67,67,142,367,279,518,140,167,95,237,131,128,50,132,200,1124,0
2025,828,20,74,74,171,460,318,567,183,226,97,261,164,110,65,102,172,1332,0
2026,828,20,50,50,108,293,183,316,132,165,67,195,111,87,38,95,124,822,0
2022,829,21,22,2,13,29,45,72,24,29,34,59,19,6,15,22,52,153,0
2024,829,21,15,0,2,6,9,13,10,15,10,26,2,0,7,3,18,34,0
2024,830,7,40,1,13,45,27,59,28,41,25,54,22,7,4,8,20,121,0
2025,830,7,52,4,12,51,58,123,49,76,44,82,40,26,6,14,28,201,0
2026,830,15,38,9,33,81,74,118,53,65,38,83,37,20,9,30,47,300,0
2022,831,16,56,12,1,11,129,236,38,61,85,209,49,17,20,41,84,299,0
2024,831,29,48,12,5,24,94,160,19,28,72,136,29,8,18,37,52,222,0
2024,832,5,23,1,12,44,20,40,4,5,6,26,13,3,2,10,24,80,0
2021,833,1,50,4,0,3,96,146,36,57,62,101,18,23,33,29,100,228,0
2022,833,1,48,6,0,0,156,226,80,110,115,168,53,31,60,44,149,392,0
2023,833,1,80,18,4,13,313,484,153,196,217,359,81,56,107,81,251,791,0
2024,833,1,55,8,23,69,200,296,92,116,145,231,74,26,60,45,162,561,0
2025,833,1,74,40,48,148,340,536,164,216,220,440,168,69,68,90,193,988,0
2026,833,1,58,47,121,312,224,397,120,156,109,345,190,67,59,108,197,931,0
2023,834,16,31,1,0,6,47,83,22,31,48,78,25,12,12,16,53,116,0
2024,834,16,36,7,8,15,28,57,19,25,28,56,34,7,8,18,35,99,0
2025,835,29,14,1,0,0,42,70,23,31,46,76,9,13,1,10,24,107,0
2021,836,12,21,16,33,78,40,73,50,65,29,86,18,19,20,10,32,229,0
2022,836,12,67,25,83,237,125,269,114,164,108,250,72,44,29,54,116,613,0
2023,836,12,65,2,48,155,75,164,104,145,62,156,44,33,13,34,79,398,0
2024,836,2,55,1,15,55,53,98,50,83,61,99,44,19,8,20,54,201,0
2025,837,24,61,6,0,2,113,185,29,50,66,156,71,28,29,39,102,255,0
2026,837,24,63,9,0,1,170,263,39,80,102,200,124,61,39,81,159,379,0
2022,838,10,63,15,80,216,113,200,49,61,86,276,94,68,29,37,83,515,0
2024,838,28,15,1,8,23,6,10,3,3,6,23,8,5,5,2,19,39,0
2023,839,21,39,1,26,98,50,83,15,23,19,86,46,14,7,26,42,193,0
2024,839,21,33,0,21,70,28,46,14,16,10,41,37,8,5,19,22,133,0
2025,839,21,37,1,23,71,31,54,11,16,18,63,31,17,7,18,33,142,0
2022,840,16,71,70,80,193,127,235,45,61,100,287,149,58,15,66,161,539,0
2023,840,23,75,75,55,140,41,85,19,23,95,200,60,39,15,44,180,266,0
2021,841,4,64,61,112,290,190,396,108,145,93,325,161,69,79,128,171,824,0
2022,841,4,65,28,110,301,140,231,58,81,82,255,147,57,61,82,152,668,0
2023,841,4,73,73,149,428,285,550,127,174,73,285,175,66,79,110,193,1144,0
2025,841,7,57,56,91,239,210,426,143,198,82,360,131,63,60,118,131,836,0
2026,841,7,45,42,57,181,179,350,106,156,61,248,86,43,55,84,98,635,0
2025,842,20,18,0,6,19,4,12,4,6,3,15,5,3,2,4,7,30,0
2026,842,20,21,0,4,11,3,7,6,6,3,13,9,3,0,1,3,24,0
2023,843,22,72,72,85,285,394,837,394,534,84,413,269,60,39,200,160,1437,0
2024,843,22,80,80,119,351,521,1056,405,559,82,472,431,71,47,247,153,1804,2
2025,843,22,46,46,87,272,325,639,280,385,51,294,219,36,28,136,97,1191,0
2026,843,22,52,52,60,197,326,642,313,404,62,387,260,35,33,155,99,1145,2
2021,845,28,56,56,73,246,364,715,249,301,95,310,250,64,37,130,174,1196,1
2022,845,28,68,68,75,218,521,989,284,379,128,452,360,85,42,181,225,1551,2
2023,845,28,71,71,93,287,537,1026,367,474,131,425,415,65,36,169,228,1720,2
2025,845,12,78,78,126,324,487,858,226,308,133,407,263,70,42,109,189,1578,0
2026,845,12,54,54,96,261,389,739,230,334,81,280,208,59,23,118,130,1296,0
2021,846,17,69,4,101,272,67,115,31,40,63,269,81,49,23,33,99,468,0
2022,846,17,65,19,146,370,81,126,45,54,45,228,82,59,15,35,86,645,0
2023,846,17,61,33,109,322,56,99,27,41,50,233,77,37,11,33,69,466,0
2024,846,17,76,3,82,238,69,109,44,58,51,188,161,40,19,49,99,428,0
2025,846,17,41,1,26,81,57,96,24,31,19,90,70,9,11,24,45,216,0
2026,846,4,29,0,17,44,16,26,11,16,12,34,17,7,1,9,8,94,0
2025,847,10,39,0,5,22,36,79,11,15,15,31,48,14,3,18,20,98,0
2026,847,10,47,12,37,99,79,172,32,41,35,69,161,34,3,56,58,301,0
2023,848,10,31,0,32,84,11,25,4,6,1,39,11,6,4,11,14,122,0
2024,848,30,38,7,31,97,28,58,19,28,17,106,29,18,15,19,56,168,0
2021,849,13,37,34,56,141,37,79,36,45,29,90,76,29,28,34,108,278,0
2022,849,18,58,54,83,242,94,194,96,133,62,178,268,67,52,73,174,533,0
2021,851,13,38,5,40,112,32,53,13,17,19,56,29,14,8,11,45,197,0
2021,852,5,71,71,54,138,201,390,91,125,66,261,99,64,46,98,126,655,0
2022,852,5,17,9,15,29,39,73,30,41,17,52,15,9,9,16,28,153,0
2023,852,5,82,65,115,277,199,400,90,105,78,249,100,72,70,101,147,833,0
2024,852,5,43,30,59,148,100,211,52,66,46,120,66,40,33,57,87,429,0
2025,852,5,63,36,96,272,109,244,60,83,43,194,124,48,32,86,88,566,0
2026,852,5,55,4,75,196,63,158,35,50,41,120,77,35,16,52,69,386,0
2021,853,27,68,1,161,429,91,182,71,78,18,98,162,42,3,66,81,736,0
2022,853,3,81,48,227,568,97,226,48,59,18,138,183,51,17,73,112,923,0
2023,853,3,40,2,49,134,37,75,25,30,8,36,56,15,3,30,32,246,0
2021,854,13,54,54,171,416,274,537,198,228,45,314,280,62,24,179,132,1259,0
2022,854,13,31,31,91,257,177,379,127,148,12,201,176,67,13,126,74,754,0
2023,854,13,56,56,158,426,301,578,256,294,45,297,288,83,20,176,159,1332,1
2024,854,13,74,74,243,588,339,648,264,291,37,351,262,113,37,153,202,1671,0
2025,854,23,41,41,96,268,149,302,79,97,24,195,178,75,20,106,101,665,0
2026,854,23,27,27,66,173,84,181,65,76,14,125,100,40,13,44,60,431,0
2021,855,8,56,36,49,143,142,258,71,98,76,186,98,51,36,51,111,502,0
2021,856,23,26,0,0,6,42,72,4,8,30,31,12,10,13,12,29,88,0
2022,856,23,38,2,2,8,52,88,6,14,44,48,16,33,14,10,57,116,0
2023,856,23,69,2,1,6,123,203,38,51,112,150,27,46,51,45,123,287,0
2024,856,23,82,24,21,57,238,423,61,85,193,295,109,67,84,67,198,600,0
2025,856,9,45,0,8,28,64,114,32,42,40,83,44,39,25,26,75,184,0
2026,856,9,45,8,10,29,119,186,38,60,92,112,51,40,36,42,80,306,0
2021,857,28,27,2,30,64,8,18,5,8,4,41,17,6,3,9,36,111,0
2021,858,2,66,4,102,248,82,170,40,45,33,125,120,37,9,53,104,510,0
2022,858,2,71,2,101,245,59,128,21,21,32,102,139,25,6,41,61,442,0
2023,858,2,48,3,56,154,45,91,12,16,25,63,64,14,1,40,37,270,1
2024,858,2,82,5,147,382,150,253,46,56,70,195,281,39,6,61,106,787,0
2025,858,2,80,3,255,626,154,240,71,84,102,205,279,70,14,83,118,1144,0
2026,858,2,62,48,160,442,234,415,97,112,54,202,331,47,7,81,87,1045,0
2025,859,16,55,8,32,95,57,108,41,61,28,64,65,32,7,24,91,251,0
2026,859,16,53,40,47,145,149,254,113,145,45,133,178,35,13,65,105,552,0
2026,860,17,30,0,29,59,26,38,0,0,12,48,17,7,5,14,24,139,0
2022,861,8,13,0,1,8,4,7,3,4,7,7,3,1,1,4,7,14,0
2023,862,8,23,2,6,14,23,45,11,20,8,29,11,2,11,8,14,75,0
2024,862,8,80,4,45,152,163,295,71,106,56,202,86,42,88,58,143,532,0
2025,862,8,68,18,48,136,156,292,95,137,47,186,94,48,93,56,123,551,0
2026,862,8,49,39,75,180,189,352,128,176,45,195,96,50,58,86,121,731,0
2021,864,8,50,6,47,149,101,206,42,66,35,147,92,31,22,46,86,385,0
2022,864,8,18,0,15,48,21,51,10,13,14,49,29,11,6,13,33,97,0
2023,864,26,16,0,2,16,8,17,0,0,1,13,10,6,1,5,7,22,0
2025,865,8,19,0,2,8,12,16,3,4,6,16,4,0,4,2,11,33,0
2021,866,16,61,4,0,1,124,227,56,110,73,135,29,20,28,43,91,304,0
2022,866,28,73,28,56,156,209,447,78,131,146,327,82,37,41,84,151,664,0
2023,866,28,55,12,29,108,167,296,87,124,100,228,50,31,30,59,102,508,0
2025,866,20,57,10,10,36,154,291,41,69,101,216,55,47,42,45,81,379,0
2026,866,26,56,40,21,67,186,327,48,87,120,218,72,52,35,39,94,483,0
2022,867,20,46,6,72,189,23,46,13,19,24,70,44,31,11,28,72,275,0
2023,867,20,71,66,157,407,125,195,78,98,49,180,150,47,26,69,177,799,0
2026,867,23,57,10,104,302,136,233,142,170,36,170,195,51,21,107,117,726,0
2025,868,12,28,7,15,40,43,82,31,40,14,30,53,21,5,16,43,162,0
2026,868,12,33,10,32,82,66,122,69,85,19,53,72,19,6,37,57,297,0
2021,871,27,20,0,1,6,15,29,13,16,3,8,8,8,2,10,18,46,0
