"",Season,Date,Score,Excitment,Tension,Comeback,MVP,LVP
884,2024,2025-03-01,"SAC 113, HOU 103",5.9,76.5,1.4,K. Ellis: +14.9%,F. VanVleet: -8.0%
885,2024,2025-03-01,"WAS 113, CHA 100",5.6,74.7,2.5,R. Holmes: +12.5%,L. Ball: -11.1%
886,2024,2025-03-01,"MIL 132, DAL 117",3.7,57.3,2.5,G. Antetokounmpo: +15.7%,P. Washington: -7.1%
887,2024,2025-03-01,"BKN 94, DET 115",3.7,46.8,1.1,T. Martin: +19.0%,C. Johnson: -19.7%
888,2024,2025-03-02,"POR 129, CLE 133",12.7,79.8,45.1,D. Hunter: +84.9%,J. Allen: -5.9%
889,2024,2025-03-02,"NYK 116, MIA 112",8.3,71.2,22.2,J. Brunson: +35.4%,D. Mitchell: -28.2%
890,2024,2025-03-02,"NOP 128, UTA 121",7.8,78.4,3.7,C. McCollum: +30.2%,K. Martin: -5.6%
891,2024,2025-03-02,"OKC 146, SAS 132",6.5,81.7,2.7,J. Williams: +35.6%,K. Johnson: -3.8%
892,2024,2025-03-02,"CHI 112, IND 127",6.3,79.8,2.2,A. Nesmith: +25.7%,D. Terry: -8.4%
893,2024,2025-03-02,"DEN 103, BOS 110",5.5,64.5,1.1,D. White: +22.1%,J. Tatum: -14.9%
894,2024,2025-03-02,"MIN 116, PHX 98",5.4,71.2,2.6,A. Edwards: +34.8%,N. Reid: -17.6%
895,2024,2025-03-02,"TOR 104, ORL 102",5.3,75.8,1.3,I. Quickley: +27.7%,C. Anthony: -12.0%
896,2024,2025-03-02,"LAC 102, LAL 108",5.1,65.6,1.0,D. Knecht: +21.4%,B. Bogdanovi?: -12.8%
897,2024,2025-03-03,"ATL 132, MEM 130",9.1,90.2,27.6,C. LeVert: +59.2%,T. Young: -32.3%
898,2024,2025-03-03,"HOU 128, OKC 137",6.1,71.1,2.2,S. Gilgeous-Alexander: +34.1%,N. Williams: -13.9%
899,2024,2025-03-03,"POR 119, PHI 102",6.0,77.2,3.1,A. Simons: +18.8%,T. Maxey: -10.5%
900,2024,2025-03-03,"GSW 119, CHA 101",5.6,70.3,1.0,T. Salaün: +18.3%,N. Smith Jr.: -15.9%
901,2024,2025-03-03,"WAS 90, MIA 106",3.8,56.5,1.2,D. Robinson: +11.1%,B. Coulibaly: -9.8%
902,2024,2025-03-03,"SAC 122, DAL 98",3.1,54.0,1.0,Z. LaVine: +14.8%,D. Exum: -15.5%
903,2024,2025-03-03,"DET 134, UTA 106",2.6,41.0,1.2,J. Duren: +5.4%,B. Sensabaugh: -8.3%
904,2024,2025-03-04,"TOR 114, ORL 113",10.2,88.4,8.5,P. Banchero: +101.0%,J. Shead: -40.3%
905,2024,2025-03-04,"MIL 127, ATL 121",9.3,92.0,2.5,C. LeVert: +36.4%,T. Young: -8.8%
906,2024,2025-03-04,"CLE 139, CHI 117",7.5,84.1,5.0,D. Mitchell: +28.6%,D. Garland: -6.6%
907,2024,2025-03-04,"GSW 114, NYK 102",7.3,85.1,3.5,O. Anunoby: +19.6%,J. Hart: -19.6%
908,2024,2025-03-04,"HOU 102, IND 115",6.6,75.2,1.6,T. Haliburton: +19.5%,J. Green: -10.8%
909,2024,2025-03-04,"PHI 112, MIN 126",6.0,79.4,1.6,N. Alexander-Walker: +25.7%,P. George: -9.9%
910,2024,2025-03-04,"LAC 117, PHX 119",5.9,66.6,106.5,I. Zubac: +37.9%,K. Dunn: -13.9%
911,2024,2025-03-04,"NOP 115, LAL 136",4.4,61.4,1.1,L. James: +20.6%,J. Alvarado: -6.6%
912,2024,2025-03-04,"BKN 113, SAS 127",4.1,63.4,2.2,D. Vassell: +24.8%,N. Claxton: -9.0%
913,2024,2025-03-05,"UTA 122, WAS 125",8.8,84.7,1.5,J. Juzang: +35.6%,B. Sensabaugh: -11.9%
914,2024,2025-03-05,"MIA 107, CLE 112",8.4,88.6,5.4,B. Adebayo: +35.3%,T. Rozier: -37.0%
915,2024,2025-03-05,"SAC 110, DEN 116",8.1,83.5,6.4,J. Murray: +33.2%,N. Joki?: -18.8%
916,2024,2025-03-05,"DET 115, LAC 123",6.8,85.7,1.8,J. Harden: +36.6%,A. Thompson: -9.2%
917,2024,2025-03-05,"OKC 120, MEM 103",5.0,72.9,1.4,S. Gilgeous-Alexander: +16.9%,L. Dort: -11.2%
918,2024,2025-03-05,"MIN 125, CHA 110",4.3,56.8,1.4,J. McDaniels: +22.5%,L. Ball: -8.3%
919,2024,2025-03-05,"POR 118, BOS 128",4.2,62.6,1.6,P. Pritchard: +34.1%,L. Kornet: -7.1%
920,2024,2025-03-05,"DAL 107, MIL 137",2.7,45.8,1.1,D. Lillard: +22.1%,N. Marshall: -8.4%
921,2024,2025-03-06,"NYK 109, LAL 113",10.6,80.6,11.9,J. Brunson: +56.8%,D. Finney-Smith: -23.7%
922,2024,2025-03-06,"CHI 125, ORL 123",9.7,89.5,8.2,C. White: +49.0%,P. Banchero: -23.2%
923,2024,2025-03-06,"IND 118, ATL 124",7.3,85.1,5.3,G. Niang: +37.5%,O. Toppin: -10.2%
924,2024,2025-03-06,"GSW 121, BKN 119",6.3,76.6,6.8,S. Curry: +39.8%,B. Hield: -19.3%
925,2024,2025-03-06,"HOU 109, NOP 97",5.1,67.8,2.9,J. Smith Jr.: +10.2%,Z. Williamson: -12.5%
926,2024,2025-03-06,"PHI 105, BOS 123",3.4,51.4,1.0,J. Tatum: +12.7%,Q. Grimes: -10.3%
927,2024,2025-03-07,"CLE 118, CHA 117",9.6,86.3,19.0,D. Hunter: +29.8%,D. Mitchell: -22.9%
928,2024,2025-03-07,"MEM 122, DAL 111",9.1,92.6,3.1,B. Williams: +27.8%,S. Dinwiddie: -20.1%
929,2024,2025-03-07,"PHX 141, DEN 149",7.8,61.8,8.5,C. Braun: +50.4%,J. Murray: -9.8%
930,2024,2025-03-07,"MIN 106, MIA 104",7.6,87.3,2.4,T. Rozier: +13.1%,J. Randle: -11.7%
931,2024,2025-03-07,"NYK 95, LAC 105",7.0,81.9,2.3,D. Jones Jr.: +16.6%,M. McBride: -11.6%
932,2024,2025-03-07,"UTA 109, TOR 118",6.3,72.1,1.1,I. Quickley: +25.2%,I. Collier: -15.3%
933,2024,2025-03-07,"POR 89, OKC 107",5.8,71.6,1.6,A. Wiggins: +16.9%,T. Camara: -19.5%
934,2024,2025-03-07,"SAS 109, SAC 127",3.4,50.8,2.1,Z. LaVine: +24.9%,D. Fox: -5.5%
935,2024,2025-03-08,"DET 110, GSW 115",11.1,95.6,3.1,D. Green: +30.8%,Q. Post: -15.4%
936,2024,2025-03-08,"WAS 118, TOR 117",9.4,86.5,2.6,J. Poole: +29.9%,A. Lawson: -19.8%
937,2024,2025-03-08,"IND 118, ATL 120",8.7,74.3,1.8,C. LeVert: +23.0%,Q. Jackson: -10.1%
938,2024,2025-03-08,"CHI 114, MIA 109",8.4,81.9,8.9,T. Jones: +42.7%,K. Huerter: -21.5%
939,2024,2025-03-08,"BKN 102, CHA 105",7.6,77.0,48.8,D. Russell: +17.5%,C. Thomas: -26.7%
940,2024,2025-03-08,"ORL 111, MIL 109",5.2,65.4,1.1,P. Banchero: +25.2%,K. Kuzma: -10.3%
941,2024,2025-03-08,"LAL 101, BOS 111",4.8,65.7,1.8,J. Tatum: +20.2%,J. Vanderbilt: -7.7%
942,2024,2025-03-08,"NOP 117, HOU 146",3.0,41.8,1.0,D. Brooks: +11.3%,K. Olynyk: -9.8%
943,2024,2025-03-09,"SAC 110, LAC 111",10.5,93.3,38.8,D. DeRozan: +72.4%,J. Valan?i?nas: -31.8%
944,2024,2025-03-09,"MEM 107, NOP 104",9.0,85.3,4.4,D. Bane: +26.4%,J. Wells: -20.2%
945,2024,2025-03-09,"DET 119, POR 112",6.8,71.6,1.1,T. Harris: +18.6%,T. Camara: -11.1%
946,2024,2025-03-09,"DEN 103, OKC 127",6.7,82.5,2.2,J. Williams: +17.4%,N. Joki?: -11.3%
947,2024,2025-03-09,"CLE 112, MIL 100",5.9,73.1,1.1,S. Merrill: +12.9%,D. Mitchell: -9.9%
948,2024,2025-03-09,"UTA 122, PHI 126",5.7,65.1,3.6,Q. Grimes: +18.3%,I. Collier: -14.3%
949,2024,2025-03-09,"PHX 125, DAL 116",4.7,66.8,1.7,B. Beal: +21.3%,C. Martin: -7.6%
950,2024,2025-03-09,"SAS 124, MIN 141",4.5,62.3,1.0,D. Fox: +16.0%,J. Sochan: -7.8%
951,2024,2025-03-10,"CHA 105, MIA 102",9.0,82.7,16.7,M. Bridges: +84.8%,L. Ball: -25.0%
952,2024,2025-03-10,"PHX 118, MEM 120",8.9,88.3,3.5,J. Morant: +22.6%,D. Bane: -22.8%
953,2024,2025-03-10,"DAL 133, SAS 129",8.5,89.1,2.5,K. Johnson: +35.2%,M. Christie: -18.6%
954,2024,2025-03-10,"LAL 108, BKN 111",8.2,87.1,4.2,N. Clowney: +27.6%,L. Don?i?: -20.8%
955,2024,2025-03-10,"DEN 140, OKC 127",6.6,82.9,3.8,J. Murray: +28.9%,A. Wiggins: -7.2%
956,2024,2025-03-10,"WAS 104, TOR 119",6.2,71.5,1.4,A. Lawson: +22.7%,R. Barrett: -12.9%
957,2024,2025-03-10,"UTA 108, BOS 114",6.2,69.6,1.2,S. Hauser: +18.0%,J. Collins: -10.4%
958,2024,2025-03-10,"POR 120, GSW 130",5.3,65.7,1.5,D. Avdija: +25.7%,D. Banton: -6.6%
959,2024,2025-03-10,"ORL 84, HOU 97",5.0,65.8,2.1,J. Smith Jr.: +11.6%,C. Anthony: -11.0%
960,2024,2025-03-10,"PHI 123, ATL 132",4.2,58.8,1.2,J. Dowtin Jr.: +10.8%,L. Walker IV: -14.2%
961,2024,2025-03-10,"IND 103, CHI 121",3.7,53.0,1.5,C. White: +15.3%,B. Mathurin: -10.9%
962,2024,2025-03-10,"NYK 133, SAC 104",2.9,46.1,1.4,M. McBride: +10.3%,D. DeRozan: -6.2%
963,2024,2025-03-11,"MIL 114, IND 115",9.7,93.4,25.5,T. Haliburton: +64.4%,G. Antetokounmpo: -18.5%
964,2024,2025-03-11,"BKN 104, CLE 109",8.0,76.4,13.7,D. Garland: +23.9%,I. Okoro: -30.2%
965,2024,2025-03-11,"LAC 120, NOP 127",6.3,70.2,1.4,K. Matkovi?: +15.0%,Y. Missi: -7.3%
966,2024,2025-03-11,"WAS 103, DET 123",3.4,51.2,1.1,M. Beasley: +10.0%,A. Sarr: -9.6%
967,2024,2025-03-12,"NYK 114, POR 113",14.8,94.4,9.7,M. Bridges: +100.2%,J. Hart: -48.9%
968,2024,2025-03-12,"UTA 115, MEM 122",9.3,81.0,1.6,L. Kennard: +83.4%,I. Collier: -16.2%
969,2024,2025-03-12,"OKC 118, BOS 112",7.5,84.4,1.3,C. Holmgren: +16.9%,A. Wiggins: -16.5%
970,2024,2025-03-12,"CHA 110, ATL 123",6.2,72.7,1.6,V. Krej?í: +12.7%,O. Okongwu: -13.6%
971,2024,2025-03-12,"PHI 105, TOR 118",5.9,67.5,1.5,J. Dowtin Jr.: +18.6%,R. Council IV: -11.0%
972,2024,2025-03-12,"DAL 116, SAS 126",5.5,74.2,2.8,D. Exum: +18.8%,K. Thompson: -4.7%
973,2024,2025-03-12,"LAC 119, MIA 104",5.1,72.1,1.1,T. Herro: +17.5%,H. Highsmith: -6.4%
974,2024,2025-03-12,"PHX 104, HOU 111",4.9,70.1,1.4,J. Green: +28.6%,R. O'Neale: -9.7%
975,2024,2025-03-12,"MIN 115, DEN 95",4.2,62.1,1.0,J. McDaniels: +11.1%,P. Watson: -6.2%
976,2024,2025-03-13,"WAS 129, DET 125",9.9,90.5,6.2,K. George: +42.8%,C. Cunningham: -16.0%
977,2024,2025-03-13,"BKN 110, CHI 116",8.0,85.0,9.5,J. Phillips: +18.6%,D. Russell: -13.7%
978,2024,2025-03-13,"SAC 104, GSW 130",4.3,58.2,1.0,D. DeRozan: +14.6%,M. Monk: -14.7%
979,2024,2025-03-13,"LAL 106, MIL 126",4.0,57.5,1.1,B. Lopez: +20.6%,K. Kuzma: -10.1%
980,2024,2025-03-13,"ORL 113, NOP 93",1.8,36.4,1.1,P. Banchero: +17.3%,B. Brown: -6.6%
981,2024,2025-03-14,"LAL 126, DEN 131",9.9,90.5,6.2,J. Murray: +50.1%,R. Westbrook: -13.0%
982,2024,2025-03-14,"ORL 111, MIN 118",7.7,85.4,8.2,C. Houstan: +26.6%,N. Reid: -11.6%
983,2024,2025-03-14,"TOR 126, UTA 118",6.7,80.8,1.7,I. Quickley: +14.1%,C. Sexton: -20.1%
984,2024,2025-03-14,"BOS 103, MIA 91",6.6,84.3,2.1,J. Holiday: +22.1%,N. Queta: -11.1%
985,2024,2025-03-14,"IND 112, PHI 100",5.6,75.0,6.1,A. Nesmith: +18.1%,B. Mathurin: -10.0%
986,2024,2025-03-14,"LAC 121, ATL 98",4.9,68.6,4.1,B. Bogdanovi?: +10.2%,T. Young: -23.7%
987,2024,2025-03-14,"SAC 106, PHX 122",4.2,63.2,1.1,T. Jones: +15.1%,M. Monk: -10.0%
988,2024,2025-03-14,"CLE 133, MEM 124",3.4,48.0,1.1,J. Morant: +17.9%,D. Bane: -12.5%
989,2024,2025-03-14,"DAL 96, HOU 133",3.2,52.3,1.1,T. Eason: +13.1%,M. Christie: -11.7%
990,2024,2025-03-14,"CHA 145, SAS 134",2.2,33.9,1.1,N. Smith Jr.: +17.8%,S. Castle: -4.2%
991,2024,2025-03-15,"WAS 126, DEN 123",10.4,86.7,13.0,J. Poole: +56.8%,C. Carrington: -21.3%
992,2024,2025-03-15,"CHI 114, HOU 117",8.7,89.6,3.5,J. Green: +23.8%,Z. Collins: -10.7%
993,2024,2025-03-15,"NYK 94, GSW 97",7.8,87.3,1.6,M. Moody: +24.0%,J. Hart: -25.9%
994,2024,2025-03-15,"NOP 115, SAS 119",7.6,83.2,3.3,H. Barnes: +24.6%,B. Wesley: -9.9%
995,2024,2025-03-15,"OKC 113, DET 107",6.7,78.7,2.7,S. Gilgeous-Alexander: +49.8%,C. Cunningham: -20.7%
996,2024,2025-03-15,"BOS 115, BKN 113",6.4,72.9,1.2,K. Porzi??is: +33.4%,R. Beekman: -10.2%
997,2024,2025-03-15,"IND 119, MIL 126",4.7,60.6,1.2,G. Antetokounmpo: +23.7%,T. McConnell: -6.5%
998,2024,2025-03-15,"MIA 91, MEM 125",3.3,51.4,1.0,J. Jackson Jr.: +16.1%,D. Robinson: -6.2%
999,2024,2025-03-16,"ORL 108, CLE 103",9.7,85.6,6.1,K. Caldwell-Pope: +30.4%,D. Mitchell: -29.8%
1000,2024,2025-03-16,"TOR 102, POR 105",8.4,78.0,18.2,D. Avdija: +35.5%,C. Castleton: -26.1%
1001,2024,2025-03-16,"ATL 114, BKN 122",7.9,82.9,4.0,C. Johnson: +27.6%,N. Claxton: -7.9%
1002,2024,2025-03-16,"PHI 130, DAL 125",6.9,76.4,3.3,Q. Grimes: +20.9%,B. Williams: -7.4%
1003,2024,2025-03-16,"PHX 96, LAL 107",4.0,53.5,1.0,A. Reaves: +15.3%,D. Booker: -6.6%
1004,2024,2025-03-16,"OKC 121, MIL 105",3.4,53.2,1.3,I. Hartenstein: +13.3%,B. Lopez: -7.0%
1005,2024,2025-03-16,"UTA 102, MIN 128",3.4,49.4,1.0,A. Edwards: +23.7%,I. Collier: -9.0%
1006,2024,2025-03-16,"CHA 88, LAC 123",2.4,43.1,1.1,J. Harden: +17.0%,L. Ball: -10.3%
1007,2024,2025-03-17,"IND 132, MIN 130",13.3,88.8,21.3,O. Toppin: +138.8%,J. Walker: -29.9%
1008,2024,2025-03-17,"PHI 137, HOU 144",7.8,60.8,249.0,Q. Grimes: +40.7%,T. Eason: -9.9%
1009,2024,2025-03-17,"CHI 111, UTA 97",6.1,77.8,1.4,K. Huerter: +18.4%,C. Williams: -16.4%
1010,2024,2025-03-17,"DEN 114, GSW 105",6.0,69.0,1.2,G. Payton II: +17.2%,R. Westbrook: -23.7%
1011,2024,2025-03-17,"MEM 122, SAC 132",5.3,65.4,1.1,D. Bane: +21.0%,L. Stevens: -10.7%
1012,2024,2025-03-17,"WAS 97, POR 112",4.3,62.7,2.0,A. Simons: +20.8%,A. Johnson: -12.5%
1013,2024,2025-03-17,"MIA 95, NYK 116",4.2,64.6,3.6,M. Bridges: +16.0%,H. Highsmith: -9.4%
1014,2024,2025-03-17,"SAS 109, LAL 125",3.3,49.8,1.5,A. Reaves: +14.8%,K. Johnson: -7.5%
1015,2024,2025-03-17,"TOR 89, PHX 129",2.5,42.8,1.7,D. Booker: +13.2%,S. Barnes: -8.4%
1016,2024,2025-03-17,"DET 127, NOP 81",1.6,31.4,1.0,C. Cunningham: +4.4%,C. McCollum: -9.3%
1017,2024,2025-03-18,"BKN 96, BOS 104",7.5,84.9,2.5,B. Scheierman: +61.3%,N. Clowney: -15.2%
1018,2024,2025-03-18,"CLE 119, LAC 132",6.9,83.5,2.7,M. Strus: +35.9%,D. Mitchell: -9.7%
1019,2024,2025-03-18,"MIL 93, GSW 104",6.7,78.8,3.1,B. Lopez: +16.0%,D. Green: -11.2%
1020,2024,2025-03-18,"ATL 134, CHA 102",3.2,49.3,1.0,D. Jeffries: +17.9%,J. Green: -6.0%
1021,2024,2025-03-19,"NOP 119, MIN 115",9.9,93.8,4.0,K. Olynyk: +28.6%,N. Reid: -10.6%
1022,2024,2025-03-19,"DET 116, MIA 113",9.6,92.5,4.9,T. Herro: +44.8%,J. Jaquez Jr.: -13.7%
1023,2024,2025-03-19,"CLE 119, SAC 123",8.8,90.0,4.2,E. Mobley: +46.8%,T. Jerome: -5.9%
1024,2024,2025-03-19,"DAL 131, IND 135",8.7,78.7,93.3,A. Nembhard: +41.7%,M. Christie: -3.4%
1025,2024,2025-03-19,"WAS 112, UTA 128",6.0,78.8,2.1,C. Jones: +25.0%,J. Poole: -23.7%
1026,2024,2025-03-19,"MEM 99, POR 115",4.9,59.0,1.0,D. Avdija: +15.8%,S. Henderson: -12.1%
1027,2024,2025-03-19,"HOU 116, ORL 108",4.9,67.2,2.2,D. Brooks: +15.3%,F. Wagner: -13.0%
1028,2024,2025-03-19,"NYK 105, SAS 120",4.0,53.7,1.1,S. Mamukelashvili: +29.3%,M. Bridges: -10.7%
1029,2024,2025-03-19,"CHI 121, PHX 127",4.0,58.1,1.2,K. Durant: +20.2%,M. Buzelis: -5.3%
1030,2024,2025-03-19,"PHI 100, OKC 133",3.1,47.0,1.0,C. Holmgren: +15.5%,J. Butler: -7.9%
1031,2024,2025-03-19,"DEN 108, LAL 120",2.8,39.9,1.0,L. Don?i?: +17.8%,V. ?an?ar: -6.3%
1032,2024,2025-03-20,"BKN 99, IND 105",11.4,86.9,45.3,M. Turner: +38.0%,T. Martin: -32.0%
1033,2024,2025-03-20,"TOR 114, GSW 117",8.7,89.5,3.4,Q. Post: +26.0%,J. Butler: -22.0%
1034,2024,2025-03-20,"CHI 128, SAC 116",6.9,81.5,8.8,C. White: +46.8%,J. Phillips: -9.9%
1035,2024,2025-03-20,"NYK 98, CHA 115",4.5,65.2,1.3,D. Jeffries: +10.1%,L. Shamet: -8.0%
1036,2024,2025-03-20,"MIL 118, LAL 89",3.5,51.5,1.0,G. Trent Jr.: +17.1%,D. Knecht: -7.5%
1037,2024,2025-03-21,"PHI 120, SAS 128",8.1,82.9,6.3,R. Council IV: +28.0%,Q. Grimes: -7.4%
1038,2024,2025-03-21,"DET 117, DAL 123",7.8,80.3,1.1,S. Dinwiddie: +32.3%,D. Schröder: -16.3%
1039,2024,2025-03-21,"HOU 102, MIA 98",6.9,86.0,4.6,F. VanVleet: +51.2%,A. Sengun: -23.2%
1040,2024,2025-03-21,"DEN 109, POR 128",6.2,78.8,2.7,D. Banton: +21.3%,R. Westbrook: -20.4%
1041,2024,2025-03-21,"MEM 108, LAC 128",5.1,70.8,2.4,J. Harden: +25.7%,Z. Edey: -5.3%
1042,2024,2025-03-21,"BOS 121, UTA 99",4.7,64.9,1.3,C. Sexton: +22.4%,K. Filipowski: -13.8%
1043,2024,2025-03-21,"CLE 112, PHX 123",3.8,55.7,1.2,R. O'Neale: +15.9%,D. Mitchell: -13.0%
1044,2024,2025-03-21,"ORL 120, WAS 105",3.6,53.5,1.3,P. Banchero: +14.4%,K. Middleton: -8.7%
1045,2024,2025-03-21,"NOP 93, MIN 134",3.4,52.7,1.5,J. McDaniels: +10.8%,Y. Missi: -10.0%
1046,2024,2025-03-21,"CHA 106, OKC 141",2.5,42.2,1.0,S. Gilgeous-Alexander: +14.1%,N. Smith Jr.: -5.4%
1047,2024,2025-03-22,"MIL 114, SAC 108",7.9,85.9,6.9,G. Trent Jr.: +27.4%,Z. LaVine: -12.0%
1048,2024,2025-03-22,"BKN 103, IND 108",5.9,66.5,1.0,M. Turner: +17.1%,N. Clowney: -9.9%
1049,2024,2025-03-22,"CHI 146, LAL 115",4.9,67.0,1.3,C. White: +21.2%,J. Vanderbilt: -8.7%
1050,2024,2025-03-22,"GSW 115, ATL 124",3.6,52.8,1.1,O. Okongwu: +13.3%,D. Green: -8.8%
1051,2024,2025-03-22,"WAS 103, NYK 122",3.1,44.0,1.1,O. Anunoby: +11.8%,K. George: -9.5%
1052,2024,2025-03-23,"OKC 103, LAC 101",9.5,92.3,3.2,A. Caruso: +29.1%,N. Powell: -31.5%
1053,2024,2025-03-23,"NOP 130, DET 136",7.8,82.5,2.4,R. Holland II: +45.1%,K. Olynyk: -10.4%
1054,2024,2025-03-23,"DEN 116, HOU 111",5.7,67.7,1.8,J. Murray: +27.9%,F. VanVleet: -10.8%
1055,2024,2025-03-23,"BOS 129, POR 116",4.4,58.6,1.1,S. Hauser: +25.5%,S. Henderson: -12.1%
1056,2024,2025-03-23,"CLE 120, UTA 91",4.1,61.9,1.1,D. Mitchell: +5.8%,I. Collier: -15.8%
1057,2024,2025-03-23,"CHA 105, MIA 122",3.8,58.8,3.2,A. Wiggins: +23.7%,M. Bridges: -6.2%
1058,2024,2025-03-23,"PHI 119, ATL 132",3.6,48.8,1.1,Z. Risacher: +13.0%,D. Daniels: -8.0%
1059,2024,2025-03-23,"SAS 123, TOR 89",2.5,38.8,1.0,D. Vassell: +10.3%,R. Barrett: -8.1%
1060,2024,2025-03-24,"MIL 106, PHX 108",10.2,95.4,5.9,K. Durant: +64.2%,K. Porter Jr.: -13.6%
1061,2024,2025-03-24,"TOR 112, WAS 104",7.9,87.5,1.9,J. Battle: +18.2%,A. Sarr: -22.7%
1062,2024,2025-03-24,"CHI 129, DEN 119",7.5,84.8,2.9,P. Watson: +30.1%,R. Westbrook: -23.6%
1063,2024,2025-03-24,"LAL 106, ORL 118",5.1,74.6,2.6,F. Wagner: +17.7%,A. Reaves: -6.3%
1064,2024,2025-03-24,"BOS 113, SAC 95",4.8,69.4,2.0,J. Tatum: +16.7%,Z. LaVine: -10.8%
1065,2024,2025-03-24,"PHI 99, NOP 112",4.7,65.5,1.2,A. Reeves: +24.8%,J. Hawkins: -15.3%
1066,2024,2025-03-24,"MIN 103, IND 119",4.0,61.9,1.1,T. Haliburton: +16.1%,J. Randle: -6.2%
1067,2024,2025-03-24,"DAL 120, BKN 101",3.1,52.4,1.0,P. Washington: +10.2%,C. Johnson: -5.2%
1068,2024,2025-03-25,"ORL 111, CHA 104",8.4,89.1,2.6,L. Ball: +39.2%,M. Bridges: -20.5%
1069,2024,2025-03-25,"CLE 122, POR 111",7.4,82.2,1.5,T. Jerome: +31.9%,A. Simons: -9.7%
1070,2024,2025-03-25,"DAL 113, NYK 128",4.6,71.0,1.4,N. Marshall: +19.6%,K. Thompson: -12.1%
1071,2024,2025-03-25,"ATL 114, HOU 121",4.4,53.2,1.8,J. Green: +12.3%,C. LeVert: -6.6%
1072,2024,2025-03-25,"OKC 121, SAC 105",4.3,54.4,1.1,K. Murray: +22.1%,D. Sabonis: -12.9%
1073,2024,2025-03-25,"MEM 140, UTA 103",4.1,58.7,4.9,S. Pippen Jr.: +16.0%,I. Collier: -11.4%
1074,2024,2025-03-25,"GSW 86, MIA 112",3.6,55.9,1.0,A. Burks: +14.7%,Q. Post: -8.2%
1075,2024,2025-03-25,"SAS 96, DET 122",2.7,44.0,1.1,M. Sasser: +11.4%,S. Castle: -7.1%
1076,2024,2025-03-26,"LAL 120, IND 119",9.0,83.1,17.3,L. James: +75.3%,J. Goodwin: -5.1%
1077,2024,2025-03-26,"MIL 117, DEN 127",6.8,82.8,2.1,N. Joki?: +34.6%,K. Porter Jr.: -20.6%
1078,2024,2025-03-26,"LAC 126, NYK 113",5.2,70.1,4.1,J. Harden: +41.9%,T. Kolek: -12.8%
1079,2024,2025-03-26,"TOR 116, BKN 86",3.3,48.1,1.0,O. Robinson: +12.2%,D. Russell: -10.3%
1080,2024,2025-03-26,"BOS 132, PHX 102",2.9,46.1,1.0,K. Porzi??is: +11.6%,R. O'Neale: -4.2%
1081,2024,2025-03-27,"SAS 116, CLE 124",9.7,90.0,2.0,J. Allen: +56.5%,D. Garland: -18.6%
1082,2024,2025-03-27,"LAL 117, CHI 119",8.0,74.0,177.6,A. Reaves: +80.8%,D. Finney-Smith: -10.3%
1083,2024,2025-03-27,"MEM 104, OKC 125",6.9,84.7,1.8,J. Jackson Jr.: +25.2%,D. Bane: -22.0%
1084,2024,2025-03-27,"HOU 121, UTA 110",6.4,76.3,1.1,A. Sengun: +24.2%,F. VanVleet: -13.7%
1085,2024,2025-03-27,"DAL 101, ORL 92",6.2,81.6,5.9,J. Hardy: +33.4%,F. Wagner: -16.2%
1086,2024,2025-03-27,"ATL 112, MIA 122",4.8,69.0,3.0,T. Herro: +31.1%,Z. Risacher: -9.0%
1087,2024,2025-03-27,"POR 107, SAC 128",3.1,47.5,1.2,Z. LaVine: +19.3%,T. Camara: -6.1%
1088,2024,2025-03-27,"IND 162, WAS 109",2.5,39.6,1.0,T. Haliburton: +14.1%,B. Mathurin: -5.0%
1089,2024,2025-03-28,"GSW 111, NOP 95",6.2,77.5,2.2,J. Kuminga: +13.2%,J. Alvarado: -12.5%
1090,2024,2025-03-28,"CLE 122, DET 133",5.8,68.5,1.6,T. Hardaway Jr.: +29.0%,M. Sasser: -11.1%
1091,2024,2025-03-28,"CHA 97, TOR 108",5.1,69.5,1.4,J. Pöltl: +23.6%,M. Bridges: -20.2%
1092,2024,2025-03-28,"NYK 116, MIL 107",4.4,66.5,1.3,L. Shamet: +10.6%,K. Porter Jr.: -9.3%
1093,2024,2025-03-28,"UTA 93, DEN 129",3.9,56.7,1.0,N. Joki?: +10.3%,I. Collier: -8.0%
1094,2024,2025-03-28,"PHX 109, MIN 124",3.3,53.6,1.1,J. Randle: +14.9%,D. Booker: -15.9%
1095,2024,2025-03-29,"LAL 134, MEM 127",7.4,79.4,2.1,R. Hachimura: +20.9%,J. Morant: -9.1%
1096,2024,2025-03-29,"DAL 120, CHI 119",7.3,85.4,3.4,K. Jones: +25.6%,J. Giddey: -25.0%
1097,2024,2025-03-29,"BOS 121, SAS 111",5.0,66.1,1.1,J. Holiday: +20.4%,J. Sochan: -9.5%
1098,2024,2025-03-29,"MIA 118, PHI 95",4.6,68.6,1.4,T. Herro: +22.9%,K. Anderson: -8.9%
1099,2024,2025-03-29,"IND 111, OKC 132",4.1,61.3,2.1,I. Joe: +15.8%,P. Siakam: -6.6%
1100,2024,2025-03-29,"SAC 91, ORL 121",2.7,45.4,1.0,D. DeRozan: +12.7%,M. Monk: -11.8%
1101,2024,2025-03-30,"CHA 94, NOP 98",10.2,92.0,4.5,N. Smith Jr.: +43.6%,D. Jeffries: -38.1%
1102,2024,2025-03-30,"POR 93, NYK 110",6.4,80.4,8.0,O. Anunoby: +20.1%,A. Simons: -17.5%
